acceptedDate,accountPayables,accountsPayables,accountsReceivables,accumulatedOtherComprehensiveIncomeLoss,acquisitionsNet,calendarYear,capitalExpenditure,capitalLeaseObligations,cashAndCashEquivalents,cashAndShortTermInvestments,cashAtBeginningOfPeriod,cashAtEndOfPeriod,changeInWorkingCapital,cik,commonStock,commonStockIssued,commonStockRepurchased,costAndExpenses,costOfRevenue,date,debtRepayment,deferredIncomeTax,deferredRevenue,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,depreciationAndAmortization,dividendsPaid,ebitda,ebitdaratio,effectOfForexChangesOnCash,eps,epsdiluted,fillingDate,finalLink,freeCashFlow,generalAndAdministrativeExpenses,goodwill,goodwillAndIntangibleAssets,grossProfit,grossProfitRatio,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,intangibleAssets,interestExpense,interestIncome,inventory,investmentsInPropertyPlantAndEquipment,link,longTermDebt,longTermInvestments,minorityInterest,netCashProvidedByOperatingActivities,netCashUsedForInvestingActivites,netCashUsedProvidedByFinancingActivities,netChangeInCash,netDebt,netIncome,netIncomeRatio,netReceivables,operatingCashFlow,operatingExpenses,operatingIncome,operatingIncomeRatio,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherExpenses,otherFinancingActivites,otherInvestingActivites,otherLiabilities,otherNonCashItems,otherNonCurrentAssets,otherNonCurrentLiabilities,otherWorkingCapital,othertotalStockholdersEquity,period,preferredStock,propertyPlantEquipmentNet,purchasesOfInvestments,reportedCurrency,researchAndDevelopmentExpenses,retainedEarnings,revenue,salesMaturitiesOfInvestments,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,shortTermDebt,shortTermInvestments,stockBasedCompensation,symbol,taxAssets,taxPayables,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalDebt,totalEquity,totalInvestments,totalLiabilities,totalLiabilitiesAndStockholdersEquity,totalLiabilitiesAndTotalEquity,totalNonCurrentAssets,totalNonCurrentLiabilities,totalOtherIncomeExpensesNet,totalStockholdersEquity,weightedAverageShsOut,weightedAverageShsOutDil
2023-06-29 20:00:00,3706000,-2290000,0,-415923000,0,2023,-10656000,4594000,96944000,96985000,105767000,96944000,-232781000,0000000000,610949000,0,-640000,272499000,21566000,2023-06-30,-138522000,-19933000,0,0,0,6177000,0,158696000,0.5557166369,409000,-0.28,-0.28,2023-06-30,,-144167000,80924000,0,-43307000,264004000,0.9244808628,-64090000,-0.2244283363,-19227000,0,52281000,2592000,0,-10656000,,779120000,1969000,0,-133511000,-10922000,135201000,-8823000,689438000,-44863000,-0.1570998354,395038000,-133511000,111485000,152519000,0.5340862135,796094000,-492023000,8264000,-111485000,274363000,-41000,12245000,154007000,3058000,0,-230491000,-219001,FY,219001,5925000,-266000,AUD,-0.22442833630983647,-102066000,285570000,0,17690000,166610000,2668000,41000,3882000,PGL.AX,38280000,0,898963000,96944000,14638000,786382000,92960000,2010000,806003000,898963000,898963000,5925000,779120000,-216609000,92960000,162916535,162916535
