acceptedDate,accountPayables,accountsPayables,accountsReceivables,accumulatedOtherComprehensiveIncomeLoss,acquisitionsNet,calendarYear,capitalExpenditure,capitalLeaseObligations,cashAndCashEquivalents,cashAndShortTermInvestments,cashAtBeginningOfPeriod,cashAtEndOfPeriod,changeInWorkingCapital,cik,commonStock,commonStockIssued,commonStockRepurchased,costAndExpenses,costOfRevenue,date,debtRepayment,deferredIncomeTax,deferredRevenue,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,depreciationAndAmortization,dividendsPaid,ebitda,ebitdaratio,effectOfForexChangesOnCash,eps,epsdiluted,fillingDate,finalLink,freeCashFlow,generalAndAdministrativeExpenses,goodwill,goodwillAndIntangibleAssets,grossProfit,grossProfitRatio,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,intangibleAssets,interestExpense,interestIncome,inventory,investmentsInPropertyPlantAndEquipment,link,longTermDebt,longTermInvestments,minorityInterest,netCashProvidedByOperatingActivities,netCashUsedForInvestingActivites,netCashUsedProvidedByFinancingActivities,netChangeInCash,netDebt,netIncome,netIncomeRatio,netReceivables,operatingCashFlow,operatingExpenses,operatingIncome,operatingIncomeRatio,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherExpenses,otherFinancingActivites,otherInvestingActivites,otherLiabilities,otherNonCashItems,otherNonCurrentAssets,otherNonCurrentLiabilities,otherWorkingCapital,othertotalStockholdersEquity,period,preferredStock,propertyPlantEquipmentNet,purchasesOfInvestments,reportedCurrency,researchAndDevelopmentExpenses,retainedEarnings,revenue,salesMaturitiesOfInvestments,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,shortTermDebt,shortTermInvestments,stockBasedCompensation,symbol,taxAssets,taxPayables,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalDebt,totalEquity,totalInvestments,totalLiabilities,totalLiabilitiesAndStockholdersEquity,totalLiabilitiesAndTotalEquity,totalNonCurrentAssets,totalNonCurrentLiabilities,totalOtherIncomeExpensesNet,totalStockholdersEquity,weightedAverageShsOut,weightedAverageShsOutDil
2024-09-04 18:26:27,721000000,133000000,-100000000,-54000000,-83000000,2024,-250000000,458000000,3609000000,4074000000,2848000000,3609000000,-429000000,0000896878,3000000,282000000,-1988000000,12432000000,3948000000,2024-07-31,-89000000,-554000000,872000000,4000000,3000000,789000000,-1034000000,4642000000,0.2850475898,-13000000,10.58,10.43,2024-09-04,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/intu-20240731.htm,4634000000,1394000000,13844000000,19664000000,12337000000,0.7575683144,3550000000,0.2179920172,587000000,5820000000,251000000,147000000,0,-250000000,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/0000896878-24-000039-index.htm,5539000000,131000000,0,4884000000,-227000000,-397000000,761000000,2958000000,2963000000,0.1819465766,1317000000,4884000000,8484000000,3853000000,0.2365980964,0,4287000000,5328000000,921000000,2432000000,-316000000,0,3660000000,541000000,659000000,-462000000,1498000000,FY,0,1420000000,-780000000,USD,2754000000,16989000000,16285000000,1202000000,4312000000,5730000000,570000000,465000000,1940000000,INTU,698000000,8000000,32132000000,9678000000,7491000000,6567000000,18436000000,596000000,13696000000,32132000000,32132000000,22454000000,6205000000,-303000000,18436000000,280000000,284000000
