acceptedDate,accountPayables,accountsPayables,accountsReceivables,accumulatedOtherComprehensiveIncomeLoss,acquisitionsNet,calendarYear,capitalExpenditure,capitalLeaseObligations,cashAndCashEquivalents,cashAndShortTermInvestments,cashAtBeginningOfPeriod,cashAtEndOfPeriod,changeInWorkingCapital,cik,commonStock,commonStockIssued,commonStockRepurchased,company_name,costAndExpenses,costOfRevenue,currency,date,debtRepayment,deferredIncomeTax,deferredRevenue,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,depreciationAndAmortization,dividendsPaid,ebitda,ebitdaratio,effectOfForexChangesOnCash,eps,epsdiluted,error,exchange,fillingDate,finalLink,freeCashFlow,generalAndAdministrativeExpenses,goodwill,goodwillAndIntangibleAssets,grossProfit,grossProfitRatio,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,intangibleAssets,interestExpense,interestIncome,inventory,investmentsInPropertyPlantAndEquipment,link,longTermDebt,longTermInvestments,matched_name,minorityInterest,netCashProvidedByOperatingActivities,netCashUsedForInvestingActivites,netCashUsedProvidedByFinancingActivities,netChangeInCash,netDebt,netIncome,netIncomeRatio,netReceivables,operatingCashFlow,operatingExpenses,operatingIncome,operatingIncomeRatio,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherExpenses,otherFinancingActivites,otherInvestingActivites,otherLiabilities,otherNonCashItems,otherNonCurrentAssets,otherNonCurrentLiabilities,otherWorkingCapital,othertotalStockholdersEquity,period,preferredStock,propertyPlantEquipmentNet,purchasesOfInvestments,reportedCurrency,researchAndDevelopmentExpenses,retainedEarnings,revenue,salesMaturitiesOfInvestments,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,shortTermDebt,shortTermInvestments,stockBasedCompensation,symbol,taxAssets,taxPayables,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalDebt,totalEquity,totalInvestments,totalLiabilities,totalLiabilitiesAndStockholdersEquity,totalLiabilitiesAndTotalEquity,totalNonCurrentAssets,totalNonCurrentLiabilities,totalOtherIncomeExpensesNet,totalStockholdersEquity,weightedAverageShsOut,weightedAverageShsOutDil
2023-09-07 16:30:09,2313000000.0,,,-1575000000.0,,2023.0,,707000000.0,10123000000.0,26146000000.0,,,,858877.0,44289000000.0,,,Cisco,,,USD,2023-07-29,,,13908000000.0,11642000000.0,5756000000.0,,,,,,,,,NASDAQ,2023-09-07,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/csco-20230729.htm,,,38535000000.0,40353000000.0,,,,,,1818000000.0,,,3644000000.0,,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/0000858877-23-000023-index.htm,6658000000.0,3483000000.0,"Cisco Systems, Inc.",0.0,,,,,-1732000000.0,,,9206000000.0,,,,,0.0,4352000000.0,13355000000.0,,,,0.0,,6007000000.0,2134000000.0,,0.0,FY,0.0,2085000000.0,,USD,,1639000000.0,,,,,1733000000.0,16023000000.0,,CSCO,6576000000.0,4235000000.0,101852000000.0,43348000000.0,31309000000.0,8391000000.0,44353000000.0,16023000000.0,57499000000.0,101852000000.0,101852000000.0,58504000000.0,26190000000.0,,44353000000.0,,
2023-09-07 16:30:09,,27000000.0,734000000.0,,-301000000.0,2023.0,-849000000.0,,,,8579000000.0,11627000000.0,5042000000.0,858877.0,,700000000.0,-4890000000.0,Cisco,,,USD,2023-07-29,-500000000.0,-2085000000.0,,,,1726000000.0,-6302000000.0,,,-105000000.0,,,,NASDAQ,2023-09-07,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/csco-20230729.htm,19037000000.0,,,,,,,,,,,,-1069000000.0,-849000000.0,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/0000858877-23-000023-index.htm,,,"Cisco Systems, Inc.",,19886000000.0,-5107000000.0,-11626000000.0,3048000000.0,,12613000000.0,,,19886000000.0,,,,,,,,-634000000.0,-23000000.0,,237000000.0,,,5350000000.0,,FY,,,-11056000000.0,USD,,,,7122000000.0,,,,,2353000000.0,CSCO,,,,,,,,,,,,,,,,,
2024-09-05 16:41:20,,,,,,2024.0,,,,,,,,858877.0,,,,Cisco,40833000000.0,19673000000.0,USD,2024-07-27,,,,,,2507000000.0,,15477000000.0,0.2876605394,,2.55,2.54,,NASDAQ,2024-09-05,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/csco-20240727.htm,,2813000000.0,,,34130000000.0,0.6343512444,12234000000.0,0.2273850901,1914000000.0,,1006000000.0,1365000000.0,,,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/0000858877-24-000017-index.htm,,,"Cisco Systems, Inc.",,,,,,,10320000000.0,0.1918108656,,,21160000000.0,12970000000.0,0.2410646246,,,,-140000000.0,,,,,,,,,FY,,,,USD,7983000000.0,,53803000000.0,,10364000000.0,13177000000.0,,,,CSCO,,,,,,,,,,,,,,-736000000.0,,4043000000.0,4062000000.0
2024-09-05 16:41:20,2304000000.0,,,-1430000000.0,,2024.0,,906000000.0,7508000000.0,17854000000.0,,,,858877.0,45800000000.0,,,Cisco,,,USD,2024-07-27,,,16249000000.0,12226000000.0,0.0,,,,,,,,,NASDAQ,2024-09-05,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/csco-20240727.htm,,,58660000000.0,69879000000.0,,,,,,11219000000.0,,,3373000000.0,,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/0000858877-24-000017-index.htm,19621000000.0,3376000000.0,"Cisco Systems, Inc.",0.0,,,,,23454000000.0,,,10023000000.0,,,,,0.0,5612000000.0,10690000000.0,,,,0.0,,5944000000.0,6525000000.0,,0.0,FY,0.0,2090000000.0,,USD,,1087000000.0,,,,,11341000000.0,10346000000.0,,CSCO,6262000000.0,1439000000.0,124413000000.0,36862000000.0,40584000000.0,30962000000.0,45457000000.0,13722000000.0,78956000000.0,124413000000.0,124413000000.0,87551000000.0,38372000000.0,,45457000000.0,,
2024-09-05 16:41:20,,-90000000.0,-213000000.0,,-25994000000.0,2024.0,-670000000.0,,,,10314000000.0,7508000000.0,-4298000000.0,858877.0,,714000000.0,-6779000000.0,Cisco,,,USD,2024-07-27,-19330000000.0,-972000000.0,,,,2507000000.0,-6384000000.0,,,-31000000.0,,,,NASDAQ,2024-09-05,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/csco-20240727.htm,10210000000.0,,,,,,,,,,,,275000000.0,-670000000.0,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/0000858877-24-000017-index.htm,,,"Cisco Systems, Inc.",,10880000000.0,-20478000000.0,6844000000.0,-2806000000.0,,10320000000.0,,,10880000000.0,,,,,,,,-37000000.0,-5000000.0,,8365000000.0,,,-4270000000.0,,FY,,,-4514000000.0,USD,,,,10705000000.0,,,,,3074000000.0,CSCO,,,,,,,,,,,,,,,,,
2021-03-18 17:02:10,,,,,,2021.0,,,,,,,,1535527.0,,,,Crowdstrike,966967000.0,229545000.0,USD,2021-01-31,,,,,,40143000.0,,-46167000.0,-0.052796196,,-0.43,-0.43,,NASDAQ,2021-03-18,https://www.sec.gov/Archives/edgar/data/1535527/000153552721000007/crwd-20210131.htm,,121436000.0,,,644893000.0,0.7374942535,-87869000.0,-0.1004862552,4760000.0,,1559000.0,4968000.0,,,https://www.sec.gov/Archives/edgar/data/1535527/000153552721000007/0001535527-21-000007-index.htm,,,"CrowdStrike Holdings, Inc.",,,,,,,-92629000.0,-0.1059297515,,,737422000.0,-92529000.0,-0.1058153923,,,,6219000.0,,,,,,,,,FY,,,,USD,214670000.0,,874438000.0,,401316000.0,522752000.0,,,,CRWD,,,,,,,,,,,,,,4660000.0,,217756000.0,217756000.0
2021-03-18 17:02:10,12065000.0,,,2319000.0,,2021.0,,40963000.0,1918608000.0,1918608000.0,,,,1535527.0,112000.0,,,Crowdstrike,,,USD,2021-01-31,,,701988000.0,209907000.0,0.0,,,,,,,,,NASDAQ,2021-03-18,https://www.sec.gov/Archives/edgar/data/1535527/000153552721000007/crwd-20210131.htm,,,83566000.0,99243000.0,,,,,,15677000.0,,,80850000.0,,https://www.sec.gov/Archives/edgar/data/1535527/000153552721000007/0001535527-21-000007-index.htm,770015000.0,2500000.0,"CrowdStrike Holdings, Inc.",1300000.0,,,,,-1139616000.0,,,239199000.0,,,,,0.0,53617000.0,140523000.0,,,,0.0,,17112000.0,17184000.0,,1598259000.0,FY,0.0,203498000.0,,USD,,-730116000.0,,,,,8977000.0,0.0,,CRWD,117906000.0,5476000.0,2732533000.0,2292274000.0,863553000.0,778992000.0,871874000.0,2500000.0,1860659000.0,2732533000.0,2732533000.0,440259000.0,997106000.0,,870574000.0,,
2021-03-18 17:02:10,,11325000.0,-72478000.0,,-85517000.0,2021.0,-63843000.0,,,,264798000.0,1918608000.0,185611000.0,1535527.0,,63094000.0,34263000.0,Crowdstrike,,,USD,2021-01-31,-736241000.0,-1298000.0,,,,40143000.0,0.0,,,1682000.0,,,,NASDAQ,2021-03-18,https://www.sec.gov/Archives/edgar/data/1535527/000153552721000007/crwd-20210131.htm,292723000.0,,,,,,,,,,,,58936000.0,-63843000.0,https://www.sec.gov/Archives/edgar/data/1535527/000153552721000007/0001535527-21-000007-index.htm,,,"CrowdStrike Holdings, Inc.",,356566000.0,495427000.0,800135000.0,1653810000.0,,-92629000.0,,,356566000.0,,,,,,,,2238354000.0,633743000.0,,75064000.0,,,187828000.0,,FY,,,-86404000.0,USD,,,,731191000.0,,,,,149675000.0,CRWD,,,,,,,,,,,,,,,,,
2022-03-16 16:08:17,,,,,,2022.0,,,,,,,,1535527.0,,,,Crowdstrike,1594142000.0,383221000.0,USD,2022-01-31,,,,,,68810000.0,,-65982000.0,-0.0454548586,,-1.02,-1.02,,NASDAQ,2022-03-16,https://www.sec.gov/Archives/edgar/data/1535527/000153552722000006/crwd-20220131.htm,,223092000.0,,,1068373000.0,0.7359998732,-160023000.0,-0.1102395022,72355000.0,,25231000.0,3788000.0,,,https://www.sec.gov/Archives/edgar/data/1535527/000153552722000006/0001535527-22-000006-index.htm,,,"CrowdStrike Holdings, Inc.",,,,,,,-232378000.0,-0.1600847069,,,1210921000.0,-142548000.0,-0.0982010121,,,,7756000.0,,,,,,,,,FY,,,,USD,371283000.0,,1451594000.0,,616546000.0,839638000.0,,,,CRWD,,,,,,,,,,,,,,-17475000.0,,227142000.0,227142000.0
2022-03-16 16:08:17,47634000.0,,,-1240000.0,,2022.0,,35199000.0,1996633000.0,1996633000.0,,,,1535527.0,115000.0,,,Crowdstrike,,,USD,2022-01-31,,,1136502000.0,392819000.0,0.0,,,,,,,,,NASDAQ,2022-03-16,https://www.sec.gov/Archives/edgar/data/1535527/000153552722000006/crwd-20220131.htm,,,416445000.0,513781000.0,,,,,,97336000.0,,,126822000.0,,https://www.sec.gov/Archives/edgar/data/1535527/000153552722000006/0001535527-22-000006-index.htm,764896000.0,23632000.0,"CrowdStrike Holdings, Inc.",11879000.0,,,,,-1221917000.0,,,368145000.0,,,,,0.0,79352000.0,212874000.0,,,,0.0,,217704000.0,16193000.0,,1991807000.0,FY,0.0,292312000.0,,USD,,-964918000.0,,,,,9820000.0,0.0,,CRWD,0.0,10695000.0,3618381000.0,2570952000.0,1406830000.0,774716000.0,1037643000.0,23632000.0,2580738000.0,3618381000.0,3618381000.0,1047429000.0,1173908000.0,,1025764000.0,,
2022-03-16 16:08:17,,33248000.0,-125354000.0,,-414518000.0,2022.0,-133689000.0,,,,1918608000.0,1996633000.0,321723000.0,1535527.0,,66176000.0,50277000.0,Crowdstrike,,,USD,2022-01-31,0.0,-13956000.0,,,,68810000.0,0.0,,,-4774000.0,,,,NASDAQ,2022-03-16,https://www.sec.gov/Archives/edgar/data/1535527/000153552722000006/crwd-20220131.htm,441095000.0,,,,,,,,,,,,0.0,-133689000.0,https://www.sec.gov/Archives/edgar/data/1535527/000153552722000006/0001535527-22-000006-index.htm,,,"CrowdStrike Holdings, Inc.",,574784000.0,-564516000.0,72531000.0,78025000.0,,-232378000.0,,,574784000.0,,,,,,,,72531000.0,-21546000.0,,120633000.0,,,413829000.0,,FY,,,-16309000.0,USD,,,,21546000.0,,,,,309952000.0,CRWD,,,,,,,,,,,,,,,,,
2023-03-08 19:41:08,,,,,,2023.0,,,,,,,,1535527.0,,,,Crowdstrike,2431348000.0,601231000.0,USD,2023-01-31,,,,,,93810000.0,,-40754000.0,-0.0181837165,,-0.78,-0.78,,NASDAQ,2023-03-09,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000008/crwd-20230131.htm,,317344000.0,,,1640005000.0,0.7317413249,-159883000.0,-0.0713369766,22402000.0,,25319000.0,52495000.0,,,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000008/0001535527-23-000008-index.htm,,,"CrowdStrike Holdings, Inc.",,,,,,,-182285000.0,-0.0813323541,,,1830117000.0,-190112000.0,-0.0848246236,,,,3053000.0,,,,,,,,,FY,,,,USD,608364000.0,,2241236000.0,,904409000.0,1221753000.0,,,,CRWD,,,,,,,,,,,,,,30229000.0,,233139000.0,233139000.0
2023-03-08 19:41:08,45372000.0,,,-1019000.0,,2023.0,,42613000.0,2455369000.0,2705369000.0,,,,1535527.0,118000.0,,,Crowdstrike,,,USD,2023-01-31,,,1727484000.0,627629000.0,4200000.0,,,,,,,,,NASDAQ,2023-03-09,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000008/crwd-20230131.htm,,,430645000.0,517534000.0,,,,,,86889000.0,,,186855000.0,,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000008/0001535527-23-000008-index.htm,770572000.0,47270000.0,"CrowdStrike Holdings, Inc.",23793000.0,,,,,-1671751000.0,,,626181000.0,,,,,0.0,121862000.0,323170000.0,,,,0.0,,289198000.0,27633000.0,,2612705000.0,FY,0.0,532271000.0,,USD,,-1148163000.0,,,,,13046000.0,250000000.0,,CRWD,0.0,0.0,5026540000.0,3640267000.0,2109072000.0,783618000.0,1487434000.0,297270000.0,3539106000.0,5026540000.0,5026540000.0,1386273000.0,1430034000.0,,1463641000.0,,
2023-03-08 19:41:08,,-15463000.0,-258109000.0,,-18349000.0,2023.0,-266437000.0,,,,1996633000.0,2456924000.0,320441000.0,1535527.0,,68074000.0,59419000.0,Crowdstrike,,,USD,2023-01-31,-1591000.0,1306000.0,,,,93810000.0,0.0,,,-1495000.0,,,,NASDAQ,2023-03-09,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000008/crwd-20230131.htm,674570000.0,,,,,,,,,,,,0.0,-266437000.0,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000008/0001535527-23-000008-index.htm,,,"CrowdStrike Holdings, Inc.",,941007000.0,-556658000.0,66483000.0,460291000.0,,-182285000.0,,,941007000.0,,,,,,,,10954000.0,-31418000.0,,181231000.0,,,594013000.0,,FY,,,-271872000.0,USD,,,,31418000.0,,,,,526504000.0,CRWD,,,,,,,,,,,,,,,,,
2024-03-06 21:07:39,,,,,,2024.0,,,,,,,,1535527.0,,,,Crowdstrike,3045371000.0,758579000.0,USD,2024-01-31,,,,,,145254000.0,,155438000.0,0.0508706274,,0.37,0.37,,NASDAQ,2024-03-07,https://www.sec.gov/Archives/edgar/data/1535527/000153552724000007/crwd-20240131.htm,,392764000.0,,,2296976000.0,0.7517377367,122817000.0,0.0401946619,32232000.0,,25756000.0,148930000.0,,,https://www.sec.gov/Archives/edgar/data/1535527/000153552724000007/0001535527-24-000007-index.htm,,,"CrowdStrike Holdings, Inc.",,,,,,,89327000.0,0.0292342962,,,2286792000.0,10184000.0,0.0033329461,,,,1638000.0,,,,,,,,,FY,,,,USD,767279000.0,,3055555000.0,,1140566000.0,1519513000.0,,,,CRWD,,,,,,,,,,,,,,112633000.0,,238637000.0,243635000.0
2024-03-06 21:07:39,28180000.0,,,-1663000.0,,2024.0,,36230000.0,3375069000.0,3474660000.0,,,,1535527.0,121000.0,,,Crowdstrike,,,USD,2024-01-31,,,2270757000.0,783342000.0,12700000.0,,,,,,,,,NASDAQ,2024-03-07,https://www.sec.gov/Archives/edgar/data/1535527/000153552724000007/crwd-20240131.htm,,,638041000.0,752559000.0,,,,,,114518000.0,,,1.0,,https://www.sec.gov/Archives/edgar/data/1535527/000153552724000007/0001535527-24-000007-index.htm,742494000.0,56244000.0,"CrowdStrike Holdings, Inc.",33139000.0,,,,,-2582195000.0,,,853105000.0,,,,,0.0,183172000.0,384192000.0,,,,1.0,,658397000.0,73615999.0,,3364328000.0,FY,0.0,668383000.0,,USD,,-1058836000.0,,,,,14150000.0,99591000.0,,CRWD,0.0,0.0,6646520000.0,4510937000.0,2697279000.0,792874000.0,2337089000.0,155835000.0,4309431000.0,6646520000.0,6646520000.0,2135583000.0,1612151999.0,,2303950000.0,,
2024-03-06 21:07:39,,-18898000.0,-217699000.0,,-230942000.0,2024.0,-237112000.0,,,,2455369000.0,3375069000.0,51526000.0,1535527.0,,85070000.0,76375000.0,Crowdstrike,,,USD,2024-01-31,0.0,-3387000.0,,,,145254000.0,0.0,,,1958000.0,,,,NASDAQ,2024-03-07,https://www.sec.gov/Archives/edgar/data/1535527/000153552724000007/crwd-20240131.htm,929095000.0,,,,,,,,,,,,0.0,-237112000.0,https://www.sec.gov/Archives/edgar/data/1535527/000153552724000007/0001535527-24-000007-index.htm,,,"CrowdStrike Holdings, Inc.",,1166207000.0,-332562000.0,93158000.0,919700000.0,,89327000.0,,,1166207000.0,,,,,,,,93158000.0,-2031000.0,,251968000.0,,,288123000.0,,FY,,,-212758000.0,USD,,,,350281000.0,,,,,631519000.0,CRWD,,,,,,,,,,,,,,,,,
2022-02-24 08:25:32,,,,,,2021.0,,,,,,,,1428522.0,,,,DiUS,2547820000.0,2305357000.0,USD,2021-08-31,,,,,,58599000.0,,214282000.0,0.0776791874,,5.9,5.66,,NASDAQ,2022-02-24,https://www.sec.gov/Archives/edgar/data/1428522/000162828022003660/rdus-20211231.htm,,0.0,,,453194000.0,0.1642869753,207989000.0,0.0753979172,37935000.0,,5285000.0,75000.0,,,https://www.sec.gov/Archives/edgar/data/1428522/000162828022003660/0001628280-22-003660-index.htm,,,"Radius Health, Inc.",,,,,,,165112000.0,0.0598546121,,,242463000.0,213729000.0,0.0774787198,,,,-455000.0,,,,,,,,,FY,,,,USD,134626000.0,,2758551000.0,,0.0,242463000.0,,,,RDUS,,,,,,,,,,,,,,2543000.0,,27982000.0,29193000.0
2022-02-24 08:25:32,179917000.0,,,-34554000.0,,2021.0,,134582000.0,27818000.0,27818000.0,,,,1428522.0,27532000.0,,,DiUS,,,USD,2021-08-31,,,-179917000.0,11792000.0,40593000.0,,,,,,,,,NASDAQ,2022-02-24,https://www.sec.gov/Archives/edgar/data/1428522/000162828022003660/rdus-20211231.htm,,,257354000.0,257354000.0,,,,,,3980000.0,,,256427000.0,,https://www.sec.gov/Archives/edgar/data/1428522/000162828022003660/0001628280-22-003660-index.htm,184464000.0,12844000.0,"Radius Health, Inc.",4015000.0,,,,,181717000.0,,,214098000.0,,,,,0.0,44771000.0,327779000.0,,,,0.0,,-40405000.0,64885000.0,,49074000.0,FY,0.0,693895000.0,,USD,,793712000.0,,,,,25071000.0,0.0,,RDUS,27561000.0,3521000.0,1494363000.0,543114000.0,352850000.0,209535000.0,839779000.0,12844000.0,654584000.0,1494363000.0,1494363000.0,951249000.0,301734000.0,,835764000.0,,
2022-02-24 08:25:32,,64956000.0,-84086000.0,,0.0,2021.0,-118866000.0,,,,17887000.0,27818000.0,-61695000.0,1428522.0,,0.0,0.0,DiUS,,,USD,2021-08-31,-578030000.0,6884000.0,,,,58599000.0,-21259000.0,,,337000.0,,,,NASDAQ,2022-02-24,https://www.sec.gov/Archives/edgar/data/1428522/000162828022003660/rdus-20211231.htm,71198000.0,,,,,,,,,,,,-88622000.0,-118866000.0,https://www.sec.gov/Archives/edgar/data/1428522/000162828022003660/0001628280-22-003660-index.htm,,,"Radius Health, Inc.",,190064000.0,-117649000.0,-62821000.0,9931000.0,,169975000.0,,,190064000.0,,,,,,,,536468000.0,-22023000.0,,-1912000.0,,,46057000.0,,FY,,,0.0,USD,,,,23240000.0,,,,,18213000.0,RDUS,,,,,,,,,,,,,,,,,
2022-08-31 00:00:00,,,,,,2022.0,,,,,,,,1428522.0,,,,DiUS,3261002000.0,2997745000.0,USD,2022-08-31,,,,,,75053000.0,,226861000.0,0.0650811934,,6.01,5.72,,NASDAQ,2022-08-31,,,0.0,,,488070000.0,0.1400160364,216676000.0,0.0621593515,44597000.0,,8538000.0,0.0,,,,,,"Radius Health, Inc.",,,,,,,168800000.0,0.0484248303,,,263257000.0,225906000.0,0.0648072259,,,,-692000.0,,,,,,,,,FY,,,,USD,0.0,,3485815000.0,,0.0,263257000.0,,,,RDUS,,,,,,,,,,,,,,401000.0,,28084000.0,29529000.0
2022-08-31 00:00:00,217689000.0,,,-37089000.0,,2022.0,,123311000.0,43803000.0,43803000.0,,,,1428522.0,26947000.0,,,DiUS,,,USD,2022-08-31,,,-217689000.0,-7859000.0,63328000.0,,,,,,,,,NASDAQ,2022-08-31,,,,368678000.0,368678000.0,,,,,,26155000.0,,,315189000.0,,,344172000.0,12841000.0,"Radius Health, Inc.",4495000.0,,,,,328070000.0,,,237654000.0,,,,,0.0,74740000.0,353872000.0,,,,0.0,,-37439000.0,86909000.0,,22975000.0,FY,0.0,786533000.0,,USD,,941146000.0,,,,,27701000.0,0.0,,RDUS,24598000.0,3856000.0,1826597000.0,671386000.0,381573000.0,371873000.0,958474000.0,12841000.0,868123000.0,1826597000.0,1826597000.0,1155211000.0,486550000.0,,953979000.0,,
2022-08-31 00:00:00,,20578000.0,633000.0,,-184721000.0,2022.0,-150121000.0,,,,27818000.0,43803000.0,-59013000.0,1428522.0,,1055106000.0,-34248000.0,DiUS,,,USD,2022-08-31,-889127000.0,25052000.0,,,,75053000.0,-21291000.0,,,-119000.0,,,,NASDAQ,2022-08-31,,87555000.0,,,,,,,,,,,,-37232000.0,-150121000.0,,,,"Radius Health, Inc.",,237676000.0,-316146000.0,94574000.0,15985000.0,,171996000.0,,,237676000.0,,,,,,,,-15866000.0,18696000.0,,6071000.0,,,-42992000.0,,FY,,,0.0,USD,,,,0.0,,,,,18517000.0,RDUS,,,,,,,,,,,,,,,,,
2023-08-30 20:00:00,,,,,,2023.0,,,,,,,,1428522.0,,,,DiUS,2840442000.0,2574513000.0,USD,2023-08-31,,,,,,89760000.0,,38310000.0,0.0132918191,,-0.92,-0.92,,NASDAQ,2023-08-31,,,0.0,,,307711000.0,0.1067616535,-28076000.0,-0.0097410888,-2747000.0,,18589000.0,0.0,,,,,,"Radius Health, Inc.",,,,,,,-25791000.0,-0.0089482983,,,265929000.0,-3925000.0,-0.0013617956,,,,-5562000.0,,,,,,,,,FY,,,,USD,0.0,,2882224000.0,,0.0,265929000.0,,,,RDUS,,,,,,,,,,,,,,-51269000.0,,28008000.0,28008000.0
2023-08-30 20:00:00,209423000.0,,,-39683000.0,,2023.0,,115921000.0,6032000.0,6032000.0,,,,1428522.0,27512000.0,,,DiUS,,,USD,2023-08-31,,,-195680000.0,-5583000.0,58617000.0,,,,,,,,,NASDAQ,2023-08-31,,,,343118000.0,343118000.0,,,,,,32540000.0,,,278642000.0,,,339665000.0,10750000.0,"Radius Health, Inc.",3479000.0,,,,,359281000.0,,,210442000.0,,,,,0.0,55224000.0,88859000.0,,,,0.0,,-33463000.0,82078000.0,,26035000.0,FY,0.0,822491000.0,,USD,,894316000.0,,,,,25648000.0,0.0,,RDUS,22713000.0,358000.0,1715949000.0,550340000.0,323930000.0,365313000.0,911659000.0,10750000.0,804290000.0,1715949000.0,1715949000.0,1165609000.0,480360000.0,,908180000.0,,
2023-08-30 20:00:00,,5458000.0,11637000.0,,-26902000.0,2023.0,-129516000.0,,,,43803000.0,6032000.0,16493000.0,1428522.0,,0.0,0.0,DiUS,,,USD,2023-08-31,-628020000.0,-3934000.0,,,,89760000.0,-21186000.0,,,-32000.0,,,,NASDAQ,2023-08-31,,9846000.0,,,,,,,,,,,,48039000.0,-129516000.0,,,,"Radius Health, Inc.",,139362000.0,-143969000.0,-33132000.0,-37771000.0,,-25438000.0,,,139362000.0,,,,,,,,616074000.0,-117067000.0,,51295000.0,,,-48641000.0,,FY,,,0.0,USD,,,,0.0,,,,,11186000.0,RDUS,,,,,,,,,,,,,,,,,
2021-12-30 19:00:00,,,,,,2021.0,,,,,,,,0.0,,,,Entourage,84010500.0,53986756.0,CAD,2021-12-31,,,,,,6752981.0,,-29141628.0,-0.6893864127,,-0.32,-0.32,,TSXV,2021-12-31,,,25732854.0,,,-11714922.0,-0.2771330432,-78935133.0,-1.8673221749,16734209.0,,10774471.0,0.0,,,,,,Entourage Health Corp.,,,,,,,-78935133.0,-1.8673221749,,,30023744.0,-35894609.0,-0.8491377261,,,,5959738.0,,,,,,,,,FY,,,,CAD,396964.0,,42271834.0,,3458800.0,29191654.0,,,,ENTG.V,,,,,,,,,,,,,,-26306315.0,,249012535.0,249012535.0
2021-12-30 19:00:00,5119834.0,,,14968066.0,,2021.0,,2940067.0,21416073.0,21416073.0,,,,0.0,185813639.0,,,Entourage,,,CAD,2021-12-31,,,0.0,0.0,0.0,,,,,,,,,TSXV,2021-12-31,,,,0.0,0.0,,,,,,0.0,,,30247728.0,,,6405050.0,0.0,Entourage Health Corp.,0.0,,,,,83944415.0,,,8730522.0,,,,,-41878.0,1031090.0,12317495.0,,,,0.0,,1098286.0,0.0,,16865880.0,FY,0.0,81742007.0,,CAD,,-196221574.0,,,,,98955438.0,0.0,,ENTG.V,0.0,2208403.0,144223828.0,61425413.0,116392767.0,105360488.0,21426011.0,0.0,122797817.0,144223828.0,144223828.0,82840293.0,6405050.0,,21426011.0,,
2021-12-30 19:00:00,,-2373974.0,-4576378.0,,16165.0,2021.0,-502873.0,,,,25618083.0,21516073.0,-18218090.0,0.0,,15582370.0,0.0,Entourage,,,CAD,2021-12-31,-9893462.0,40613483.0,,,,6752981.0,0.0,,,0.0,,,,TSXV,2021-12-31,,-30509949.0,,,,,,,,,,,,-11459524.0,-502873.0,,,,Entourage Health Corp.,,-30007076.0,1841423.0,24063643.0,-4102010.0,,-78935133.0,,,-30007076.0,,,,,,,,18374735.0,2328131.0,,18919837.0,,,191786.0,,FY,,,0.0,CAD,,,,0.0,,,,,859846.0,ENTG.V,,,,,,,,,,,,,,,,,
2022-12-30 19:00:00,,,,,,2022.0,,,,,,,,0.0,,,,Entourage,92921559.0,60783022.0,CAD,2022-12-31,,,,,,5852230.0,,-46389304.0,-1.1344328196,,-0.4,-0.4,,TSXV,2022-12-31,,,24095144.0,,,-19890954.0,-0.4864257293,-123146447.0,-3.0114996141,17249536.0,,17189801.0,0.0,,,,,,Entourage Health Corp.,,,,,,,-123146447.0,-3.0114996141,,,32138537.0,-52241534.0,-1.2775468827,,,,59735.0,,,,,,,,,FY,,,,CAD,201607.0,,40892068.0,,5539892.0,29635036.0,,,,ENTG.V,,,,,,,,,,,,,,-53655377.0,,305061031.0,305061031.0
2022-12-30 19:00:00,2667241.0,,,8945738.0,,2022.0,,961603.0,9075257.0,9075257.0,,,,0.0,186140597.0,,,Entourage,,,CAD,2022-12-31,,,0.0,0.0,0.0,,,,,,,,,TSXV,2022-12-31,,,,0.0,0.0,,,,,,0.0,,,14784692.0,,,5826600.0,0.0,Entourage Health Corp.,0.0,,,,,125459593.0,,,4492331.0,,,,,0.0,11733036.0,10503472.0,,,,0.0,,1717652.0,0.0,,23042751.0,FY,0.0,4663660.0,,CAD,,-319368021.0,,,,,128708250.0,0.0,,ENTG.V,0.0,1940049.0,46466628.0,40085316.0,141878963.0,134534850.0,-101238935.0,0.0,147705563.0,46466628.0,46466628.0,6381312.0,5826600.0,,-101238935.0,,
